mode,rtt_ms
nagle_on,0.3047999999998865
nagle_on,0.3184000000001106
nagle_on,0.5675000000001091
nagle_on,0.43280000000004293
nagle_on,0.3263999999999214
nagle_on,0.42059999999992215
nagle_on,0.4090000000001055
nagle_on,0.5923999999999978
nagle_on,0.29260000000022046
nagle_on,0.5534999999999854
nagle_on,0.3733999999999469
nagle_on,0.28890000000001237
nagle_on,0.3737999999998465
nagle_on,0.5575000000003456
nagle_on,0.3043999999999869
nagle_on,1.0751000000000204
nagle_on,0.457300000000032
nagle_on,0.48440000000027794
nagle_on,0.3526999999999134
nagle_on,0.5661000000000058
nagle_on,0.46669999999994616
nagle_on,0.4268000000001848
nagle_on,0.3927000000003318
nagle_on,0.42410000000018044
nagle_on,0.379399999999805
nagle_on,0.4861999999998261
nagle_on,0.3401000000003478
nagle_on,0.3866000000002714
nagle_on,0.34569999999985157
nagle_on,0.42039999999997235
nagle_on,0.3603000000002794
nagle_on,0.4060999999996966
nagle_on,0.5616999999997461
nagle_on,0.37210000000004584
nagle_on,0.6323999999999614
nagle_on,0.35199999999986176
nagle_on,0.4293000000002394
nagle_on,0.37649999999985084
nagle_on,0.5390999999999622
nagle_on,0.9633000000003449
nagle_on,0.4137000000000626
nagle_on,0.3510999999998603
nagle_on,0.3943999999996777
nagle_on,0.3063999999999396
nagle_on,0.8177999999998065
nagle_on,0.31950000000006185
nagle_on,0.5596999999997934
nagle_on,0.45620000000008076
nagle_on,0.26769999999987704
nagle_on,0.40430000000014843
nagle_on,0.4056000000000495
nagle_on,0.3654999999998836
nagle_on,0.35570000000006985
nagle_on,0.438499999999749
nagle_on,0.37229999999999563
nagle_on,0.29349999999976717
nagle_on,0.34740000000010696
nagle_on,0.3991000000000895
nagle_on,0.45899999999983265
nagle_on,0.8560999999999694
nagle_on,0.3748000000000502
nagle_on,0.6200000000003456
nagle_on,0.45299999999997453
nagle_on,0.37190000000009604
nagle_on,0.25109999999995125
nagle_on,0.6835000000000946
nagle_on,0.4212000000002263
nagle_on,0.5542000000000371
nagle_on,0.555699999999888
nagle_on,0.4699999999997999
nagle_on,0.46689999999989595
nagle_on,0.5181000000002314
nagle_on,0.7260999999998603
nagle_on,0.3751999999999498
tcp_nodelay_on,1.2729999999999997
tcp_nodelay_on,0.4298000000000002
tcp_nodelay_on,0.9551000000000016
tcp_nodelay_on,0.39210000000001344
tcp_nodelay_on,0.396499999999989
tcp_nodelay_on,1.5311999999999983
tcp_nodelay_on,0.3953999999999951
tcp_nodelay_on,0.5848000000000013
tcp_nodelay_on,0.42080000000001405
tcp_nodelay_on,0.5962000000000103
tcp_nodelay_on,0.4725999999999999
tcp_nodelay_on,0.540300000000002
tcp_nodelay_on,0.48160000000001446
tcp_nodelay_on,0.541499999999985
tcp_nodelay_on,1.0053999999999519
tcp_nodelay_on,0.4319999999999595
tcp_nodelay_on,0.5789000000000328
tcp_nodelay_on,0.359800000000007
tcp_nodelay_on,0.5833999999999833
tcp_nodelay_on,0.49989999999996826
tcp_nodelay_on,1.1228000000000407
tcp_nodelay_on,0.3854000000000042
tcp_nodelay_on,0.5845999999999663
tcp_nodelay_on,0.4952000000000112
tcp_nodelay_on,0.24270000000001346
tcp_nodelay_on,0.48390000000000555
tcp_nodelay_on,0.31169999999997344
tcp_nodelay_on,0.40800000000001546
tcp_nodelay_on,0.39280000000002246
tcp_nodelay_on,0.3795999999999822
tcp_nodelay_on,0.32560000000000855
tcp_nodelay_on,0.46900000000005093
tcp_nodelay_on,0.5380999999999858
tcp_nodelay_on,0.6942000000000235
tcp_nodelay_on,0.7570000000000618
tcp_nodelay_on,0.32710000000008677
tcp_nodelay_on,0.8498999999999342
tcp_nodelay_on,0.4130999999999858
tcp_nodelay_on,0.457300000000032
tcp_nodelay_on,0.4110000000000582
tcp_nodelay_on,0.5288000000000466
tcp_nodelay_on,0.37779999999997926
tcp_nodelay_on,0.4873999999999796
tcp_nodelay_on,0.3568000000000211
tcp_nodelay_on,0.7559999999999718
tcp_nodelay_on,0.3120000000000118
tcp_nodelay_on,0.4057999999999993
tcp_nodelay_on,0.7422000000000253
tcp_nodelay_on,0.8515999999999622
tcp_nodelay_on,0.44470000000001164
tcp_nodelay_on,0.3626000000000431
tcp_nodelay_on,0.9391000000000531
tcp_nodelay_on,0.6036000000000286
tcp_nodelay_on,0.5108000000000175
tcp_nodelay_on,0.46550000000002
tcp_nodelay_on,0.9552999999999656
tcp_nodelay_on,0.3059000000000651
tcp_nodelay_on,0.6299999999999955
tcp_nodelay_on,0.30979999999999563
tcp_nodelay_on,0.7425000000000637
tcp_nodelay_on,0.3972000000001117
tcp_nodelay_on,0.44269999999983156
tcp_nodelay_on,0.3288000000000011
tcp_nodelay_on,0.330600000000004
tcp_nodelay_on,0.23540000000002692
tcp_nodelay_on,0.40830000000005384
tcp_nodelay_on,0.34130000000004657
tcp_nodelay_on,1.0794000000000779
tcp_nodelay_on,0.41039999999998145
tcp_nodelay_on,0.32569999999986976
tcp_nodelay_on,0.3442999999999756
tcp_nodelay_on,0.33780000000001564
tcp_nodelay_on,0.3102000000001226
tcp_nodelay_on,0.366800000000012
tcp_nodelay_on,0.491800000000012
tcp_nodelay_on,0.31130000000007385
tcp_nodelay_on,0.40650000000005093
tcp_nodelay_on,0.5769000000000233
tcp_nodelay_on,0.30199999999990723
tcp_nodelay_on,0.5897999999999683
tcp_nodelay_on,0.37760000000002947
tcp_nodelay_on,0.779700000000048
tcp_nodelay_on,0.4474999999999909
tcp_nodelay_on,0.45430000000010295
tcp_nodelay_on,0.3794000000000324
tcp_nodelay_on,0.4835000000000491
tcp_nodelay_on,0.5893000000000939
tcp_nodelay_on,0.43849999999997635
tcp_nodelay_on,0.41650000000004184
tcp_nodelay_on,0.9177999999999429
tcp_nodelay_on,0.34979999999995925
tcp_nodelay_on,0.32960000000002765
tcp_nodelay_on,0.5732000000000426
tcp_nodelay_on,0.3873000000000957
tcp_nodelay_on,0.4495999999999185
tcp_nodelay_on,0.25959999999986394
tcp_nodelay_on,0.47630000000003747
tcp_nodelay_on,0.5244999999999891
tcp_nodelay_on,0.5548000000001139
tcp_nodelay_on,0.35179999999991196
tcp_nodelay_on,0.4725999999998294
tcp_nodelay_on,0.4858999999999014
tcp_nodelay_on,0.47319999999990614
tcp_nodelay_on,0.8999999999998636
tcp_nodelay_on,0.7897000000000389
tcp_nodelay_on,0.5107000000000426
tcp_nodelay_on,0.31349999999997635
tcp_nodelay_on,0.5502999999998792
tcp_nodelay_on,0.5388000000000375
tcp_nodelay_on,0.3451999999999771
tcp_nodelay_on,0.3488999999999578
tcp_nodelay_on,0.6224999999999454
tcp_nodelay_on,0.37750000000005457
tcp_nodelay_on,0.4898999999998068
tcp_nodelay_on,0.4057999999999993
tcp_nodelay_on,0.4208000000000993
tcp_nodelay_on,0.6033999999999651
tcp_nodelay_on,0.43679999999994834
tcp_nodelay_on,0.6285000000000309
tcp_nodelay_on,0.44470000000001164
tcp_nodelay_on,0.7369000000003325
tcp_nodelay_on,0.3764000000001033
tcp_nodelay_on,0.29639999999972133
tcp_nodelay_on,0.30310000000008586
tcp_nodelay_on,0.40619999999989886
tcp_nodelay_on,0.4098999999996522
tcp_nodelay_on,0.4076000000000022
tcp_nodelay_on,0.44250000000010914
tcp_nodelay_on,0.36679999999978463
tcp_nodelay_on,0.46309999999994034
tcp_nodelay_on,0.379399999999805
tcp_nodelay_on,0.3811000000000604
tcp_nodelay_on,0.7386000000001332
tcp_nodelay_on,0.6746000000002823
tcp_nodelay_on,0.3209999999999127
tcp_nodelay_on,0.5147000000001754
tcp_nodelay_on,0.47280000000000655
tcp_nodelay_on,0.5605999999997948
tcp_nodelay_on,0.4369000000001506
tcp_nodelay_on,0.44399999999996
tcp_nodelay_on,0.31790000000000873
tcp_nodelay_on,0.4079999999999018
tcp_nodelay_on,0.6779000000001361
tcp_nodelay_on,0.4733000000001084
tcp_nodelay_on,0.5081000000000131
tcp_nodelay_on,0.3732999999997446
tcp_nodelay_on,0.38499999999976353
tcp_nodelay_on,0.36009999999987485
tcp_nodelay_on,0.4546999999997752
tcp_nodelay_on,0.4308000000000902
tcp_nodelay_on,0.6263999999996486
tcp_nodelay_on,0.3330000000000837
tcp_nodelay_on,0.27579999999989013
tcp_nodelay_on,0.45319999999992433
tcp_nodelay_on,0.32680000000027576
tcp_nodelay_on,0.526299999999992
tcp_nodelay_on,0.4580000000000837
tcp_nodelay_on,0.379399999999805
tcp_nodelay_on,0.4190000000003238
tcp_nodelay_on,0.36779999999998836
tcp_nodelay_on,0.3369999999999891
tcp_nodelay_on,0.4531000000001768
tcp_nodelay_on,0.473700000000008
tcp_nodelay_on,0.5362999999997555
tcp_nodelay_on,0.3931999999999789
tcp_nodelay_on,0.6083999999996195
tcp_nodelay_on,0.37170000000014625
tcp_nodelay_on,0.2505999999998494
tcp_nodelay_on,0.5949000000000524
tcp_nodelay_on,0.5090000000000146
tcp_nodelay_on,0.9205000000001746
tcp_nodelay_on,0.40980000000035943
tcp_nodelay_on,0.5031999999996515
tcp_nodelay_on,0.4443999999998596
tcp_nodelay_on,0.42219999999997526
tcp_nodelay_on,0.4625999999998385
tcp_nodelay_on,0.4283999999997832
tcp_nodelay_on,0.5589999999997417
tcp_nodelay_on,0.25040000000035434
tcp_nodelay_on,0.7068999999996777
tcp_nodelay_on,0.4875999999999294
tcp_nodelay_on,0.2640000000001237
tcp_nodelay_on,0.5235000000002401
tcp_nodelay_on,0.3668999999999869
tcp_nodelay_on,0.47610000000031505
tcp_nodelay_on,0.4157999999997628
tcp_nodelay_on,0.5043000000000575
tcp_nodelay_on,0.32150000000001455
tcp_nodelay_on,0.7913000000003194
tcp_nodelay_on,0.40559999999959473
tcp_nodelay_on,0.3533999999999651
tcp_nodelay_on,0.4501000000000204
tcp_nodelay_on,0.5037999999999556
tcp_nodelay_on,0.4570000000003347
tcp_nodelay_on,0.5406000000002678
tcp_nodelay_on,0.5933999999997468
tcp_nodelay_on,0.48070000000006985
tcp_nodelay_on,0.5608000000001994
tcp_nodelay_on,0.4438000000000102
tcp_nodelay_on,0.4687000000003536
